"","X.2","Longitude","Latitude","X.1","X","wkd_day_value","wnd_day_value","wkd_night_value","wnd_night_value","radiation","nightlight_450","nightlight_4950","nightlight_3150","nightlight_900","elevation","industry_1000","industry_100","industry_25","industry_3000","industry_300","industry_5000","industry_500","industry_50","population_1000","population_3000","population_5000","road_class_1_1000","road_class_1_100","road_class_1_25","road_class_1_3000","road_class_1_300","road_class_1_5000","road_class_1_500","road_class_1_50","road_class_2_1000","road_class_2_100","road_class_2_25","road_class_2_3000","road_class_2_300","road_class_2_5000","road_class_2_500","road_class_2_50","road_class_3_1000","road_class_3_100","road_class_3_25","road_class_3_3000","road_class_3_300","road_class_3_5000","road_class_3_500","road_class_3_50","temperature_2m_10","temperature_2m_11","temperature_2m_12","temperature_2m_1","temperature_2m_2","temperature_2m_3","temperature_2m_4","temperature_2m_5","temperature_2m_6","temperature_2m_7","temperature_2m_8","temperature_2m_9","trop_mean_filt","wind_speed_10m_10","wind_speed_10m_11","wind_speed_10m_12","wind_speed_10m_1","wind_speed_10m_2","wind_speed_10m_3","wind_speed_10m_4","wind_speed_10m_5","wind_speed_10m_6","wind_speed_10m_7","wind_speed_10m_8","wind_speed_10m_9","mean_value","Countrycode","AirQualityStation","Altitude","MeasurementType","AirQualityStationType","AirQualityStationArea","EquivalenceDemonstrated","MeasurementEquipment","InletHeight","BuildingDistance","KerbDistance","rf10f_pre","xgb10f_pre","lasso10f_pre","rf_all_pre","xgb_all_pre","lasso_all_pre"
"286",288,9.967882,53.56414,4575,4665,26.8955761551625,21.0790616438356,26.4017620927937,24.3127898550724,2.765255,31.348053,29.831656,29.002638,29.732838,18.197123,510,0,0,610980,0,3495030,0,0,11650.365234,95600.773438,251989.734375,0,0,0,0,0,35450.160156,0,0,6119.206543,0,0,36193.597656,0,99800.5625,953.022827,0,32369.941406,271.983795,75.18277,270900.375,2056.76416,566272.0625,6824.238281,138.582047,12.303188,6.156209,3.77762,0.14522,2.845107,6.825576,7.544134,13.952296,17.053028,17.216072,17.488199,13.977926,491.835358,3.868848,3.240702,3.793929,2.789261,3.623222,3.091752,3.456,2.932146,3.269333,2.64711,2.820872,2.775769,25.4241142048134,"DE","STA.DE_DEHH008",15,"automatic","background","urban","ref","",3.5,-999,-999,29.6911457414008,31.0581970214844,29.6911457414008,27.4432613592148,26.0596504211426,29.4787098583314
"287",289,9.979031,48.396836,4419,4508,29.4467629897194,22.8227891156463,27.5814257028112,23.9960248447205,3.189,29.66312,9.399425,13.050789,28.021128,481.574127,93330,0,0,457215,0,3138030,1275,0,10698.750977,54669.945312,107054.703125,6210.208008,0,0,21996.570312,1704.516968,54678.753906,2765.693115,0,5296.645508,0,0,19863.958984,773.766174,37461.316406,1694.624268,0,31585.716797,404.187256,104.519714,198280.703125,3127.346436,383907.375,9715.908203,166.892212,10.434711,3.87663,0.748258,-4.231237,2.75022,6.854264,7.261277,13.534975,18.397083,18.66374,18.855257,12.341232,353.058075,2.561216,2.636244,2.959386,2.497783,2.49983,2.973731,2.291993,1.957008,2.181329,2.246114,1.813493,1.970319,27.2218078363465,"DE","STA.DE_DEBW019",481,"passive","background","urban","yes","",3.5,-999,-999,26.9201150967876,34.4097328186035,26.9201150967876,29.8280910787582,27.5694561004639,27.4035244915846
"288",290,9.981599,53.529158,4408,4497,37.6318383167221,22.1902857142857,33.737,27.1342261904762,2.768,33.70528,35.978168,37.00074,32.606594,7.041892,637500,12495,1275,2569635,78030,7520715,173400,3315,9864.749023,83565.59375,232255.171875,0,0,0,10171.657227,0,53628.316406,0,0,0,0,0,8380.508789,0,42865.792969,0,0,5983.45752,0,0,117941.5,1480.759766,367705.125,2842.035156,0,12.315637,6.157611,3.779839,0.106491,2.858599,6.859812,7.571291,13.987609,17.089209,17.253727,17.518232,13.987811,495.84433,3.860789,3.23422,3.784038,2.780724,3.613373,3.088459,3.444172,2.918608,3.256827,2.642388,2.815568,2.765476,32.7634751621579,"DE","STA.DE_DEHH081",6,"automatic","background","urban","ref","",3.5,-999,-999,25.6102441323165,24.9304847717285,25.6102441323165,30.2702484064102,31.5176467895508,26.7160425303505
"289",291,9.990569,53.50793,4650,4740,26.4888179800222,19.316231292517,26.8442657679345,23.9642976190476,2.772445,18.040089,29.135099,25.609509,18.429428,5.909851,277695,0,0,3541695,0,7767300,5865,0,9616.549805,76904.75,195166.15625,53.772488,0,0,23769.443359,0,64710.132812,0,0,0,0,0,0,0,16068.084961,0,0,19623.708984,272.171082,27.399118,94117.640625,2670.007568,227530.109375,6904.400391,101.55439,12.315343,6.157784,3.779617,0.106048,2.856078,6.859836,7.573841,13.990474,17.09428,17.257082,17.522594,13.99077,476.005859,3.861238,3.23512,3.7854,2.781432,3.61318,3.088656,3.444844,2.919219,3.257946,2.642977,2.816718,2.766027,24.9668109070504,"DE","STA.DE_DEHH059",3,"automatic","background","urban","ref","",3.5,-999,-999,27.2308282428929,29.9395542144775,27.2308282428929,26.0540441484451,25.4216194152832,27.1656693899287
"290",292,9.997256,53.681993,4377,4466,48.554335355764,34.8858435374149,30.6561330761813,23.0129558998808,2.757702,13.36894,5.576108,7.2567,12.158942,29.878252,0,0,0,81855,0,482715,0,0,7273.066406,44592.226562,88146.851562,0,0,0,0,0,20621.199219,0,0,3208.602295,211.743134,54.294807,9485.456055,912.760498,26677.207031,1694.778809,91.588242,23880.513672,174.744827,0,171093.4375,2462.917969,317453.3125,6082.37207,0,12.204712,6.124368,3.749488,0.292965,2.737175,6.648565,7.387449,13.742375,16.828579,17.008842,17.329309,13.892845,375.99649,3.917305,3.284075,3.862098,2.837863,3.662636,3.113671,3.516576,3.00382,3.339942,2.677788,2.866034,2.840646,39.2568240422842,"DE","STA.DE_DESH030",26,"automatic","traffic","urban","ref","",3.5,1,5,26.4342306771973,31.6936874389648,26.4342306771973,33.5148469944,39.6849098205566,26.9765169931132
"291",293,9.998009,53.638291,4725,4815,23.4041806958473,18.1716713091922,20.5562133072407,17.7068894289186,2.757768,29.491537,12.013835,16.321003,29.826872,14.402751,17085,2040,0,506430,11985,556665,15300,0,6029.381836,59195.09375,150213.4375,5991.383301,25.005775,0,15614.630859,990.878784,26135.916016,1874.360596,0,0,0,0,13459.164062,0,54184.527344,0,0,8789.732422,0,0,152820.171875,808.816833,423772.84375,2437.44873,0,12.244564,6.13496,3.756899,0.238354,2.774066,6.704813,7.450696,13.838454,16.94488,17.099577,17.403389,13.939629,405.936768,3.898079,3.267936,3.835798,2.820513,3.649569,3.104316,3.495402,2.97784,3.315094,2.666645,2.848172,2.814229,21.1868255994896,"DE","STA.DE_DEHH033",13,"automatic","background","urban","ref","",3.5,-999,-999,22.2052473540809,25.1568050384521,22.2052473540809,21.8450584955215,21.6328048706055,21.8972579015383
"292",294,10.008293,48.397079,4350,4439,30.7119565217391,24.2633877551021,30.438485576923,28.9474761904762,3.192142,22.42157,8.300407,13.315928,21.311943,473.957581,134895,0,0,1822230,16065,2489310,37740,0,8092.588379,54171.859375,96030.007812,0,0,0,25200.302734,0,49436.992188,0,0,0,0,0,7335.407715,0,28671.410156,0,0,31902.113281,313.874695,67.135361,203502.421875,4167.064941,373058.6875,8838.760742,180.451675,10.563853,4.023682,0.90638,-4.083978,2.821144,6.99475,7.433898,13.703341,18.585459,18.844543,19.033329,12.513803,371.31073,2.578652,2.650665,2.966768,2.508531,2.506016,2.977817,2.302283,1.962967,2.187818,2.253472,1.817351,1.974907,29.2504998334937,"DE","STA.DE_DEBY052",470,"passive","background","urban","inprogress","",3.5,-999,-999,26.4235410948541,31.6802806854248,26.4235410948541,30.4777752418518,29.1958160400391,26.4521857855218
"293",295,10.021227,53.523262,4436,4525,36.0815480578395,24.6580599046971,32.5063743842365,26.0490345649583,2.766412,23.75943,24.653044,22.990507,23.9503,6.506255,381990,0,0,2691270,7905,6725115,53805,0,9418.500977,76622.398438,215368.09375,11369.980469,0,0,34764.070312,1696.450439,62711.523438,2980.910156,0,0,0,0,8974.225586,0,47182.199219,0,0,14582.227539,440.061707,0,99596.046875,1850.278076,313205.71875,5933.034668,58.030884,12.317232,6.167227,3.787435,0.115576,2.840993,6.866389,7.584544,14.004579,17.117439,17.272861,17.551353,14.008397,462.032379,3.864562,3.243342,3.796871,2.78573,3.609569,3.088207,3.446941,2.921381,3.264455,2.645203,2.824454,2.77107,32.0989362499182,"DE","STA.DE_DEHH015",4,"automatic","industrial","urban","ref","",3.5,-999,-999,27.4538348209794,29.8085117340088,27.4538348209794,30.1972199306488,31.7002582550049,27.1447696713391
"294",296,10.053859,53.592301,4675,4765,74.5628432462479,51.8637823129252,42.8987741312741,32.6005952380952,2.749991,18.270678,15.845859,16.42993,18.086378,18.675222,1020,0,0,139995,0,494700,0,0,10419.620117,88688.96875,222756.953125,0,0,0,0,0,11057.729492,0,0,5136.330566,270.224976,46.359188,30608.84375,1437.363037,84130.398438,2333.146484,108.745453,34317.210938,157.915741,10.258605,265563.71875,2016.838379,646760.625,6662.844727,52.477299,12.25771,6.131801,3.757312,0.176347,2.778797,6.764426,7.487946,13.903587,17.020794,17.165161,17.470501,13.955769,421.886505,3.880437,3.259884,3.821799,2.804871,3.624811,3.092933,3.469684,2.951085,3.2936,2.656118,2.840876,2.795178,58.7037439450829,"DE","STA.DE_DEHH068",12,"automatic","traffic","urban","ref","",1.5,9,2,31.5476631710302,32.5511894226074,31.5476631710302,50.3797134256363,57.222297668457,33.0408742135391
"295",297,10.081685,53.52902,4607,4697,26.5235514277793,16.0958095238095,27.5514864864865,20.9293087008343,2.762631,23.736256,15.96096,18.18679,23.804167,6.33725,942735,10710,1275,3051840,82620,4964595,263160,3315,11167.110352,77030.921875,185797.515625,0,0,0,30830.109375,0,84649.882812,0,0,3274.291504,0,0,10970.242188,360.046448,43145.628906,1070.490845,0,5462.023438,0,0,97921.5625,478.363281,335725.46875,1218.836426,0,12.321073,6.178651,3.79862,0.130028,2.833382,6.874771,7.586338,14.009288,17.123425,17.277416,17.567963,14.017228,429.332031,3.866743,3.249735,3.80529,2.787943,3.605797,3.086688,3.446479,2.921286,3.267591,2.645296,2.829036,2.774998,24.2492762955777,"DE","STA.DE_DEHH016",5,"automatic","industrial","urban","ref","",3.5,-999,-999,26.5719576035796,24.1846084594727,26.5719576035796,24.9221569747925,24.1634693145752,25.5377399236086
"296",298,10.096292,48.847917,4447,4537,20.8472844344905,14.9668956043956,22.1213494461229,19.6036295369212,3.15635,13.787979,2.949409,5.429786,11.943121,424.072968,53295,0,0,545190,0,880005,0,0,6023.230957,30918.753906,45639.457031,0,0,0,0,0,0,0,0,0,0,0,13610.719727,0,27684.449219,0,0,26897.013672,266.764557,0,176265.6875,3338.221191,278326.34375,8147.51123,1.983828,10.276502,3.903351,0.826784,-5.237848,2.723439,6.667798,6.964579,13.354159,18.370047,18.557512,18.596096,12.204049,329.79895,2.727306,2.619437,3.023952,2.657324,2.685666,3.049527,2.437727,2.107299,2.445234,2.422436,2.017312,2.022195,19.9121158603307,"DE","STA.DE_DEBW029",424,"passive","background","suburban","yes","",3.5,-999,-999,20.8902113264271,19.2395973205566,20.8902113264271,20.3657211284637,19.6172580718994,20.5161961542857
"297",299,10.1056,54.34761,4516,4606,14.5262998921252,10.2908118556701,12.3782109227872,9.97467415730337,2.782069,10.527222,9.07816,9.581398,10.282241,25.411837,27795,0,0,523005,0,1178355,0,0,5701.375488,55544.109375,110894.070312,7493.876953,0,0,29897.347656,0,61925.523438,0,0,0,0,0,0,0,0,0,0,18192.582031,512.744568,0,189140.375,2354.683838,351467.21875,5158.918945,7.785707,12.015915,6.125544,3.855799,0.793217,2.425358,5.971177,7.086475,13.054775,16.188761,16.519951,16.932892,13.922924,323.555237,4.630884,3.925091,4.74594,3.530532,4.419954,3.811271,4.189376,3.85068,4.108956,3.292432,3.589175,3.5153,12.7746023463083,"DE","STA.DE_DESH057",30,"automatic","background","urban","ref","",3.5,-999,-999,22.6859167959957,22.8098735809326,22.6859167959957,17.784265337944,13.6486024856567,23.2600831983292
"298",300,10.110595,53.63074,4393,4482,18.0536172566371,13.92568707483,16.3344444444444,15.0659880952381,2.745197,5.547057,7.729148,7.31009,5.622723,32.813293,0,0,0,0,0,51510,0,0,7083.783203,59985.445312,161008.34375,0,0,0,0,0,26.855465,0,0,0,0,0,7524.382812,0,26863.71875,0,0,27464.220703,0,0,220573.65625,1875.949829,549974.9375,6998.213867,0,12.19507,6.090852,3.723796,0.207773,2.717298,6.689096,7.399881,13.804473,16.916977,17.064398,17.395008,13.892653,377.051453,3.890342,3.272148,3.841484,2.817747,3.630158,3.094905,3.481949,2.971942,3.314114,2.663197,2.8556,2.814431,16.5734818703995,"DE","STA.DE_DEHH047",31,"automatic","background","suburban","ref","",3.5,-999,-999,21.554845245246,15.4422397613525,21.554845245246,18.2415791072845,16.9203128814697,21.1137809593338
"299",301,10.116563,54.309674,4357,4446,17.6194653349002,14.6295614035088,15.9746114519428,15.5113554987212,2.770369,21.874718,10.533106,15.282781,22.006266,26.300961,14790,0,0,628065,0,1867365,13005,0,9490.582031,61255.164062,134753.234375,7759.107422,0,0,31928.085938,937.601746,74248.015625,3174.211914,0,267.422577,0,0,6977.304688,0,8213.617188,0,0,30495.289062,0,0,184198.8125,768.187256,428739.53125,4142.129395,0,11.967665,6.045765,3.789066,0.736578,2.434656,5.997758,7.055254,13.076185,16.191347,16.48609,16.900429,13.857187,319.615448,4.481463,3.791349,4.584708,3.421742,4.299471,3.710234,4.067668,3.723856,3.982433,3.182572,3.473108,3.39524,16.457555581914,"DE","STA.DE_DESH033",29,"automatic","background","urban","ref","",3.5,-999,-999,25.2551753510917,29.9233932495117,25.2551753510917,22.2400172176361,17.4096908569336,23.8306330345477
"300",302,10.122364,54.304242,4676,4766,70.0830699339207,53.7647619047618,43.7124432641236,28.1826071428571,2.769174,18.072254,10.104893,14.267827,18.067949,17.778704,23715,0,0,619905,0,1741395,1020,0,8503.613281,58804.199219,130336.21875,6917.74707,447.030487,88.525085,29060.394531,1854.377441,69381.632812,3613.97168,209.399506,1669.320557,0,0,7199.179688,91.572922,8978.816406,1137.307129,0,23044.730469,269.867462,9.10287,176717.28125,2896.705078,414701.4375,5581.993164,43.389343,11.960488,6.034753,3.77933,0.72708,2.43514,6.001606,7.051485,13.079031,16.192329,16.482292,16.897787,13.848267,318.937805,4.463299,3.775691,4.565447,3.408558,4.284389,3.698275,4.053476,3.709748,3.967743,3.170105,3.45993,3.381377,56.7055798840279,"DE","STA.DE_DESH052",18,"automatic","traffic","urban","ref","",1.5,1,4,27.6180335999565,31.4217472076416,27.6180335999565,45.802402636528,55.3620338439941,30.5754823635603
"301",303,10.135158,54.304676,4551,4641,52.6885698478561,38.3699024390244,28.8481610868511,24.2313365735116,2.767476,27.994274,10.441409,15.558393,25.967501,11.714476,18615,0,0,761175,510,1831410,9180,0,9510.4375,62627.546875,130499.0625,5988.72998,0,0,28269.458984,1282.389893,60037.800781,2556.374023,0,2689,0,0,7577.068359,0,10390.556641,54.502705,0,27024.550781,623.393677,46.158142,188735.96875,3427.970703,418706.46875,7414.824219,97.396652,11.959836,6.036087,3.779059,0.72276,2.432525,6.001264,7.053584,13.078357,16.194439,16.485544,16.903887,13.850169,318.79425,4.474387,3.787483,4.578428,3.416737,4.291986,3.706736,4.064366,3.723045,3.979197,3.180961,3.47134,3.392501,41.5747041340923,"DE","STA.DE_DESH027",8,"passive","traffic","urban","yes","",3.5,4,1,26.8027534333842,40.5587425231934,26.8027534333842,40.0088294038773,41.5609016418457,27.8333529342576
"302",304,10.232076,50.048397,4471,4561,27.0334481808159,20.1663741496599,20.0500144230769,17.9802142857143,3.075778,27.030848,6.836063,13.42375,24.611271,234.723633,1020,0,0,621435,0,1046775,0,0,7108.483398,40975.820312,57472.230469,0,0,0,16311.775391,0,32640.158203,0,0,2579.701416,75.376701,0,12273.136719,596.247131,18877.142578,1034.421509,0,39620.460938,374.031799,56.487595,183477.390625,3731.666748,275100.09375,10495.285156,116.311058,11.01678,4.825954,2.265622,-3.021898,3.19254,7.092149,7.79212,14.431914,18.411665,18.960142,18.724831,12.994257,301.912628,2.814802,2.498668,2.965328,2.477713,2.751543,2.771713,2.323022,1.936786,2.33968,2.317384,2.079919,2.078684,23.2004990044577,"DE","STA.DE_DEBY068",231,"automatic","background","urban","ref","",3.5,-999,-999,25.793729931751,29.7433013916016,25.793729931751,24.9300149879456,23.7754364013672,25.702909160935
"303",305,10.23854,51.50758,4524,4614,11.7824282129914,9.33891574585637,12.1498703403566,11.4941875825627,2.927174,3.291355,0.48073,1.040337,3.166794,185.376831,77010,0,0,106335,0,124695,0,0,2388.451416,10930.961914,15289.618164,0,0,0,0,0,0,0,0,2697.255371,0,0,12151.962891,0,19042.820312,347.171997,0,10782.523438,212.056519,0,71752.3125,1622.805786,128685.640625,3084.318604,25.012562,11.04775,4.895257,2.198301,-2.640127,2.200779,6.529493,6.834342,13.648992,17.162167,17.688145,17.436941,12.761029,289.062225,3.378063,2.744158,3.316029,2.421431,3.03888,2.835665,2.719448,2.13355,2.550333,2.398981,2.285012,2.280717,11.3770319990594,"DE","STA.DE_DENI028",185,"automatic","background","suburban","ref","",3.3,-999,-999,14.5322383214591,12.9703550338745,14.5322383214591,11.9938668856621,11.7249364852905,14.2477446903526
"304",306,10.240596,54.09323,4517,4607,9.05645643153525,7.23251700680271,10.0937728585178,9.6044880952381,2.78374,0.00264,0.23103,0.209582,0.019092,44.101376,0,0,0,78795,0,244290,0,0,30.356827,2487.466797,6730.425781,0,0,0,11903.262695,0,23476.384766,0,0,0,0,0,7243.624512,0,12501.34375,0,0,0,0,0,30844.875,0,75415.75,0,0,11.901,5.917764,3.643762,0.620044,2.535155,6.265818,7.082393,13.273464,16.334219,16.519997,16.95118,13.732891,300.823395,3.835411,3.215806,3.888776,2.9351,3.740927,3.260814,3.545517,3.200235,3.457714,2.72378,2.984369,2.895258,9.0082129916966,"DE","STA.DE_DESH008",45,"passive","background","rural-regional","yes","",3.5,-999,-999,10.731404003033,9.13252735137939,10.731404003033,8.68785881376266,9.19064044952393,11.0314594411582
"305",307,10.306561,47.72514,4763,4853,22.0723367318821,17.502612244898,19.6016201923077,16.8485,3.300735,12.810102,3.349796,6.203208,11.608052,683.63092,2550,0,0,608430,0,1444575,0,0,9700.816406,45027.976562,63620.085938,0,0,0,799.007263,0,33899.394531,0,0,3866.592041,0,0,26392.628906,783.383606,28609.611328,1738.657593,0,39278.390625,458.412048,72.122017,162002.453125,4007.60791,254095.546875,11544.613281,187.168976,8.88016,2.001189,-1.988433,-6.016459,0.740947,5.580445,5.42598,11.885405,16.941963,16.893681,17.435879,10.508529,224.97049,2.200659,2.184062,2.403704,2.208438,2.07599,2.397026,1.859056,1.782066,1.931774,1.99479,1.50326,1.660718,20.1161389171405,"DE","STA.DE_DEBY031",678,"automatic","background","suburban","ref","",3.5,-999,-999,24.4666053636549,27.6007213592529,24.4666053636549,24.9013272666931,20.6659469604492,24.2252236906359
"306",308,10.317236,50.978292,4548,4638,14.4191987801498,9.82563945578227,14.8109519230769,13.0354880952381,2.906549,15.660039,2.688205,5.453949,13.583547,218.832825,31365,0,0,288660,3315,415905,30090,0,6845.911133,24798.996094,30166.763672,0,0,0,14788.657227,0,36109.71875,0,0,1580.701294,0,0,12406.211914,0,23634.863281,0,0,34802.015625,378.472137,50.312981,113691.953125,3770.226562,156109.921875,10609.642578,126.103226,10.791211,4.495879,1.963172,-3.415543,2.185301,6.242363,6.776728,13.508853,17.30187,17.888002,17.541067,12.409754,285.117218,3.516759,2.942869,3.535519,2.623398,3.202217,2.995677,2.591079,2.097983,2.578802,2.549571,2.308963,2.402211,13.5057276871661,"DE","STA.DE_DETH013",210,"automatic","background","urban","ref","",2.9,-999,-999,21.6102913136695,20.3091564178467,21.6102913136695,16.1128764305115,14.348596572876,21.6324729720576
"307",309,10.325,49.44406,4752,4842,11.7267939393939,9.62687776141383,13.4334801061008,12.5819845360825,3.141052,1.444487,0.31819,0.663212,1.357039,364.018524,26265,0,0,366945,0,382755,255,0,714.065186,2438.54248,3913.675781,0,0,0,0,0,2480.962891,0,0,0,0,0,4483.498047,0,18776.765625,0,0,16202.989258,307.291626,49.050522,43383.570312,1920.522339,63272.453125,5511.046875,111.132683,11.152897,4.769307,2.003141,-3.289307,3.421374,7.262534,7.584498,14.049837,18.61137,19.039206,18.993124,12.856536,315.649628,3.035969,2.788486,3.301091,2.791971,2.924978,3.119808,2.446751,2.175718,2.516234,2.563694,2.209272,2.201439,11.814610478203,"DE","STA.DE_DEBY124",362,"automatic","background","rural-regional","ref","",3.5,-999,-999,13.8452961638171,12.5617189407349,13.8452961638171,12.246759095192,11.806679725647,13.4667904936327
"308",310,10.375299,50.561754,4697,4787,9.24968245125345,6.51141470180301,9.99574271844659,8.66319174757279,2.951101,5.76938,1.071863,1.031265,3.982263,450.515839,371535,7140,1020,427635,44370,637245,121635,2295,2048.062012,5605.512695,17453.167969,0,0,0,0,0,0,0,0,0,0,0,0,0,3231.965088,0,0,11973.162109,160.750244,0,46563.785156,933.003967,156983.546875,2585.119629,1.799067,10.449533,4.102251,1.260342,-4.07048,1.764712,6.076847,6.972552,13.83619,17.631701,18.149193,17.874018,12.455441,263.709595,2.909899,2.406322,2.86694,2.298172,2.619525,2.61835,2.339547,1.9342,2.299458,2.299234,2.125019,2.100233,8.84988478129167,"DE","STA.DE_DETH026",450,"automatic","background","rural-regional","ref","",3.8,-999,-999,12.8200218113421,12.3511381149292,12.8200218113421,10.5651204614639,9.54945755004883,12.6889826964356
"309",311,10.404232,47.518013,4625,4715,8.24313379310344,7.6544414168937,5.20084175084169,5.10299165673421,3.12765,1.851294,0.228101,0.308211,1.154479,1164.768433,0,0,0,0,0,6375,0,0,505.814514,1921.623901,4147.077637,0,0,0,0,0,0,0,0,3141.550781,0,0,14098.455078,318.563416,21082.433594,1373.360229,0,2159.905518,178.328094,5.206947,13990.53125,901.624573,38269.617188,1714.947632,66.309036,6.414319,-1.157349,-5.146071,-8.634659,-1.289576,2.247088,2.467221,8.916491,14.314993,14.21849,14.996363,7.896855,161.859207,1.602567,1.555634,1.766308,1.718971,1.525615,1.689912,1.456829,1.377019,1.427629,1.447142,1.169792,1.228734,7.10758550791838,"DE","STA.DE_DEBY122",1169,"automatic","background","rural-regional","ref","",3.5,-999,-999,11.2769870439732,7.05556344985962,11.2769870439732,7.58717903137207,6.91524410247803,10.7796448559211
"310",312,10.42275,51.61365,4701,4791,25.6238003892133,20.5026752893124,20.0631796502385,17.5702887139108,2.852267,1.062861,0.266309,0.383559,0.900762,276.092743,0,0,0,67320,0,69870,0,0,1480.593506,5326.532227,8808.852539,81.126091,0,0,15364.614258,0,25483.121094,0,0,0,0,0,2043.758667,0,4193.159668,0,0,14091.994141,389.226013,51.169037,49057.34375,2647.013428,94469.570312,5512.504395,138.603714,10.86286,4.645747,1.769996,-3.094815,1.607347,6.319353,6.733083,13.633934,17.109352,17.554081,17.407372,12.804152,252.289612,3.565463,2.860271,3.518253,2.513214,3.135551,2.950958,2.929147,2.275837,2.728231,2.513815,2.444776,2.372136,22.5573895584951,"DE","STA.DE_DENI071",273,"passive","traffic","suburban","yes","",1.5,7,2,15.0034871405404,11.028600692749,15.0034871405404,18.2866080980301,20.8094120025635,15.2583295225569
